,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_PAR_TOT,PRECTOTCORR,RH2M,WS2M,T2M_MAX,T2M_MIN,Biomass,Location
6649,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_Baja_949.csv
6650,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_950.csv
6651,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_950.csv
6652,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_950.csv
6653,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_950.csv
6654,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_950.csv
6655,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_950.csv
6656,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_950.csv
6657,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_951.csv
6658,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_951.csv
6659,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_951.csv
6660,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_951.csv
6661,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_951.csv
6662,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_951.csv
6663,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_951.csv
6664,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_952.csv
6665,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_952.csv
6666,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_952.csv
6667,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_952.csv
6668,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_952.csv
6669,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_952.csv
6670,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_952.csv
6671,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_953.csv
6672,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_953.csv
6673,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_953.csv
6674,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_953.csv
6675,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_953.csv
6676,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_953.csv
6677,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_953.csv
6678,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_954.csv
6679,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_954.csv
6680,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_954.csv
6681,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_954.csv
6682,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_954.csv
6683,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_954.csv
6684,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_954.csv
6685,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_955.csv
6686,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_955.csv
6687,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_955.csv
6688,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_955.csv
6689,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_955.csv
6690,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_955.csv
6691,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_955.csv
6692,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_956.csv
6693,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_956.csv
6694,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_956.csv
6695,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_956.csv
6696,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_956.csv
6697,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_956.csv
6698,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_956.csv
6699,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_957.csv
6700,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_957.csv
6701,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_957.csv
6702,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_957.csv
6703,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_957.csv
6704,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_957.csv
6705,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_957.csv
6706,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_958.csv
6707,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_958.csv
6708,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_958.csv
6709,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_958.csv
6710,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_958.csv
6711,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_958.csv
6712,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_958.csv
6713,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Enciso_Aptitud_No apta_959.csv
6714,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Enciso_Aptitud_No apta_959.csv
6715,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Enciso_Aptitud_No apta_959.csv
6716,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Enciso_Aptitud_No apta_959.csv
6717,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Enciso_Aptitud_No apta_959.csv
6718,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Enciso_Aptitud_No apta_959.csv
6719,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Enciso_Aptitud_No apta_959.csv
6720,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_960.csv
6721,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_960.csv
6722,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_960.csv
6723,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_960.csv
6724,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_960.csv
6725,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_960.csv
6726,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_960.csv
6727,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_961.csv
6728,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_961.csv
6729,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_961.csv
6730,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_961.csv
6731,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_961.csv
6732,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_961.csv
6733,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_961.csv
6734,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_962.csv
6735,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_962.csv
6736,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_962.csv
6737,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_962.csv
6738,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_962.csv
6739,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_962.csv
6740,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_962.csv
6741,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_963.csv
6742,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_963.csv
6743,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_963.csv
6744,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_963.csv
6745,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_963.csv
6746,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_963.csv
6747,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_963.csv
6748,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_964.csv
6749,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_964.csv
6750,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_964.csv
6751,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_964.csv
6752,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_964.csv
6753,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_964.csv
6754,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_964.csv
6755,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_965.csv
6756,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_965.csv
6757,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_965.csv
6758,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_965.csv
6759,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_965.csv
6760,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_965.csv
6761,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_965.csv
6762,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_966.csv
6763,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_966.csv
6764,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_966.csv
6765,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_966.csv
6766,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_966.csv
6767,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_966.csv
6768,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_966.csv
6769,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_967.csv
6770,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_967.csv
6771,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_967.csv
6772,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_967.csv
6773,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_967.csv
6774,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_967.csv
6775,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_967.csv
6776,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_968.csv
6777,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_968.csv
6778,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_968.csv
6779,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_968.csv
6780,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_968.csv
6781,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_968.csv
6782,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_968.csv
6783,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Alta_969.csv
6784,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Alta_969.csv
6785,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Alta_969.csv
6786,"3294,32","23258,29","328,66","12097,13","186,05","5027,45","2973,28","125,3954865",Municipio_Florián_Aptitud_Alta_969.csv
6787,"3279,69","24932,67","1112,09","14408,87","152,99","4467,69","2842,54","203,2063363",Municipio_Florián_Aptitud_Alta_969.csv
6788,"3322,16","23445,66","766,92",14783,"166,62","4300,81","2726,55","141,1501383",Municipio_Florián_Aptitud_Alta_969.csv
6789,"3361,78","24830,38","814,18","13809,31","157,65","4675,93","2951,38","183,6272361",Municipio_Florián_Aptitud_Alta_969.csv
6790,"3321,55","24210,84","379,5","13002,68","165,18","4939,81","2962,13","107,5512181",Municipio_Florián_Aptitud_Media_970.csv
6791,"3417,47","23370,36","285,09","13333,45","177,55","4814,59","2905,65","108,5718454",Municipio_Florián_Aptitud_Media_970.csv
6792,"3295,76","24794,67","15,33","11164,15","177,63","5206,84","3066,08","112,2298192",Municipio_Florián_Aptitud_Media_970.csv
